Time [s], Analyzer Name, Decoded Protocol Result
2.093364687500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.093447687500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.093512625000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.098205875000000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.098270812500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.098355750000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.098424625000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.098511562500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.098580875000000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.098661250000000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.098730562500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.098810625000000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.098880500000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.098958625000000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.099027000000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.099107062500000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.099175937500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.099256000000000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.099324875000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.099403000000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.099472312500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.099552375000000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.099621250000000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.099701812500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.099770187500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.099848812500000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.099917687500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.099995812500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.100060750000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.100145687500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.100214562500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.100300500000000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.100370312500000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.100448937500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.100513875000000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.100592500000000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.100661375000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.100740000000000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.100809312500000,SPI,MOSI: '236' (0xEC);  MISO: '0' (0x00)
2.100889437500000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.100958750000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.101036875000000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.101105750000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.101185312500000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.101254687500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.101333312500000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.101402625000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.101482250000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.101550625000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.106240437500000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.106308750000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.106393750000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.106459187500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.106546125000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.106615437500000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.106699187500000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.106765125000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.106848625000000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.106918437500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.106996562500000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.107061500000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.107145000000000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.107210437500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.107293937500000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.107362812500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.107440937500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.107506875000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.107590375000000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.107655812500000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.107739812500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.107808125000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.107886750000000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.107952187500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.108030312500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.108098687500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.108183687500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.108249125000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.108335062500000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.108404875000000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.108483500000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.108551875000000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.108630500000000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.108699312500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.108777937500000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.108847312500000,SPI,MOSI: '235' (0xEB);  MISO: '0' (0x00)
2.108927875000000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.108997187500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.109075312500000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.109144187500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.109223812500000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.109293125000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.109371750000000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.109441062500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.109520687500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.109585625000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.114139187500000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.114207562500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.114289125000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.114357937500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.114444875000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.114514250000000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.114598000000000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.114663875000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.114747375000000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.114817250000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.114895375000000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.114960312500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.115043812500000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.115109250000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.115192750000000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.115261625000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.115339750000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.115405625000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.115489187500000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.115554562500000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.115638562500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.115706937500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.115785562500000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.115851000000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.115929125000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.115997500000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.116082437500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.116147875000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.116233812500000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.116303687500000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.116382312500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.116450687500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.116529250000000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.116598125000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.116676750000000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.116746062500000,SPI,MOSI: '234' (0xEA);  MISO: '0' (0x00)
2.116826187500000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.116895500000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.116973625000000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.117039062500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.117122125000000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.117191437500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.117270062500000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.117336000000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.117419000000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.117483937500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.122177187500000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.122242125000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.122327062500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.122395937500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.122482875000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.122552187500000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.122632500000000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.122701875000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.122781937500000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.122851750000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.122929937500000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.122998250000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.123078375000000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.123147187500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.123227312500000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.123296125000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.123374250000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.123443625000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.123523687500000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.123592562500000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.123676562500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.123741500000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.123820125000000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.123888937500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.123967125000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.124032062500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.124117000000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.124185875000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.124271812500000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.124341625000000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.124420250000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.124485187500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.124567250000000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.124632687500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.124711312500000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.124780625000000,SPI,MOSI: '233' (0xE9);  MISO: '0' (0x00)
2.124864125000000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.124930062500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.125008187500000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.125077062500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.125156625000000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.125226000000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.125304625000000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.125373937500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.125453562500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.125521875000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.130211687500000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.130280062500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.130365062500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.130430500000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.130520812500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.130586750000000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.130670500000000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.130739812500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.130819937500000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.130889750000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.130967875000000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.131036250000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.131116312500000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.131185187500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.131265250000000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.131334125000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.131412250000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.131481562500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.131561687500000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.131630500000000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.131711062500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.131779437500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.131858062500000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.131926937500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.132005062500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.132070000000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.132155000000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.132223812500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.132309750000000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.132376187500000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.132458187500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.132523187500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.132601812500000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.132670625000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.132749250000000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.132818625000000,SPI,MOSI: '232' (0xE8);  MISO: '0' (0x00)
2.132898187500000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.132967562500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.133045687500000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.133114500000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.133194125000000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.133263437500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.133342062500000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.133411437500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.133491000000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.133555937500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.138109500000000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.138177875000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.138259437500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.138328312500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.138415187500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.138484562500000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.138568312500000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.138634250000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.138717750000000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.138787562500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.138865687500000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.138930625000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.139014125000000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.139079562500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.139163062500000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.139228500000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.139306625000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.139376000000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.139459500000000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.139524937500000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.139608937500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.139673875000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.139755875000000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.139821312500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.139899437500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.139967812500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.140052812500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.140118250000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.140204187500000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.140274000000000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.140352625000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.140421000000000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.140499625000000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.140568437500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.140647062500000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.140713000000000,SPI,MOSI: '231' (0xE7);  MISO: '0' (0x00)
2.140797000000000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.140866312500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.140944437500000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.141009875000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.141092937500000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.141162250000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.141240875000000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.141306812500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.141389812500000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.141454750000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.146148000000000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.146212937500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.146297875000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.146366750000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.146453687500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.146523000000000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.146603312500000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.146672687500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.146756187500000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.146822562500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.146900750000000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.146969062500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.147049187500000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.147118000000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.147201500000000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.147266937500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.147345062500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.147414437500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.147494500000000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.147563375000000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.147647375000000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.147712312500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.147790937500000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.147859750000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.147937937500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.148006250000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.148087812500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.148156687500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.148242625000000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.148312437500000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.148391062500000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.148459437500000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.148538062500000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
2.148603500000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.148682125000000,SPI,MOSI: B (0x42);  MISO: '0' (0x00)
2.148751437500000,SPI,MOSI: '230' (0xE6);  MISO: '0' (0x00)
2.148834937500000,SPI,MOSI: C (0x43);  MISO: '0' (0x00)
2.148900875000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.148979000000000,SPI,MOSI: D (0x44);  MISO: '0' (0x00)
2.149047875000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.149127437500000,SPI,MOSI: E (0x45);  MISO: '0' (0x00)
2.149196812500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.149275437500000,SPI,MOSI: F (0x46);  MISO: '0' (0x00)
2.149344750000000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.149424375000000,SPI,MOSI: '4' (0x04);  MISO: '0' (0x00)
2.149492687500000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.154182500000000,SPI,MOSI: '0' (0x00);  MISO: ' ' (0x20)
2.154250875000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.154335875000000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.154401312500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.154491625000000,SPI,MOSI: '7' (0x07);  MISO: '0' (0x00)
2.154557562500000,SPI,MOSI: '26' (0x1A);  MISO: '0' (0x00)
2.154641312500000,SPI,MOSI: '14' (0x0E);  MISO: '0' (0x00)
2.154710625000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.154790750000000,SPI,MOSI: '15' (0x0F);  MISO: '0' (0x00)
2.154860562500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.154938687500000,SPI,MOSI: '16' (0x10);  MISO: '0' (0x00)
2.155007062500000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.155087125000000,SPI,MOSI: '17' (0x11);  MISO: '0' (0x00)
2.155156000000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.155236062500000,SPI,MOSI: '18' (0x12);  MISO: '0' (0x00)
2.155304937500000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.155383062500000,SPI,MOSI: '19' (0x13);  MISO: '0' (0x00)
2.155452375000000,SPI,MOSI: Z (0x5A);  MISO: '0' (0x00)
2.155532500000000,SPI,MOSI: '20' (0x14);  MISO: '0' (0x00)
2.155601312500000,SPI,MOSI: '31' (0x1F);  MISO: '0' (0x00)
2.155681875000000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.155750250000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.155828875000000,SPI,MOSI: '3' (0x03);  MISO: '0' (0x00)
2.155897750000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.155975875000000,SPI,MOSI: '0' (0x00);  MISO: '0' (0x00)
2.156040812500000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.156125812500000,SPI,MOSI: '1' (0x01);  MISO: '0' (0x00)
2.156194625000000,SPI,MOSI: '255' (0xFF);  MISO: '0' (0x00)
2.156280562500000,SPI,MOSI: '22' (0x16);  MISO: '0' (0x00)
2.156347000000000,SPI,MOSI: '192' (0xC0);  MISO: '0' (0x00)
2.156429000000000,SPI,MOSI: @ (0x40);  MISO: '0' (0x00)
2.156494000000000,SPI,MOSI: '2' (0x02);  MISO: '0' (0x00)
2.156572625000000,SPI,MOSI: A (0x41);  MISO: '0' (0x00)
